original,renamed
TRINITY_DN11807_c5_g1_i1 len=208 path=[0:0-207],Transcript_12774
TRINITY_DN11807_c7_g1_i1 len=202 path=[0:0-201],Transcript_12775
TRINITY_DN11807_c2_g1_i1 len=299 path=[0:0-298],Transcript_12776
TRINITY_DN11807_c6_g1_i1 len=341 path=[0:0-340],Transcript_12777
TRINITY_DN11807_c8_g1_i1 len=231 path=[0:0-230],Transcript_12778
TRINITY_DN11807_c0_g1_i1 len=237 path=[0:0-236],Transcript_12779
TRINITY_DN11859_c0_g1_i2 len=1997 path=[0:0-539 1:540-614 2:615-1420 3:1421-1591 4:1592-1996],Transcript_12780
TRINITY_DN11859_c5_g1_i3 len=1066 path=[0:0-1065],Transcript_12781
TRINITY_DN11859_c4_g1_i2 len=736 path=[0:0-85 2:86-735],Transcript_12782
TRINITY_DN11859_c2_g2_i1 len=398 path=[0:0-397],Transcript_12783
TRINITY_DN11859_c1_g2_i1 len=3046 path=[0:0-1547 3:1548-1571 5:1572-2024 7:2025-3045],Transcript_12784
TRINITY_DN11859_c1_g1_i1 len=461 path=[0:0-460],Transcript_12785
TRINITY_DN11859_c2_g1_i1 len=957 path=[0:0-411 1:412-414 2:415-956],Transcript_12786
TRINITY_DN11859_c6_g1_i1 len=577 path=[0:0-576],Transcript_12787
TRINITY_DN11891_c0_g2_i2 len=1080 path=[0:0-1079],Transcript_12788
TRINITY_DN11863_c0_g1_i1 len=403 path=[0:0-402],Transcript_12789
TRINITY_DN11875_c0_g1_i2 len=2115 path=[0:0-2114],Transcript_12790
TRINITY_DN11875_c0_g2_i1 len=204 path=[0:0-203],Transcript_12791
TRINITY_DN11856_c0_g1_i1 len=2468 path=[0:0-2467],Transcript_12792
TRINITY_DN11860_c0_g1_i1 len=987 path=[0:0-986],Transcript_12793
TRINITY_DN11841_c0_g1_i1 len=784 path=[0:0-783],Transcript_12794
TRINITY_DN11877_c0_g1_i1 len=466 path=[0:0-465],Transcript_12795
TRINITY_DN11805_c1_g1_i1 len=234 path=[0:0-233],Transcript_12796
TRINITY_DN11805_c0_g1_i2 len=2484 path=[0:0-1498 1:1499-1591 2:1592-2483],Transcript_12797
TRINITY_DN11831_c0_g1_i1 len=1719 path=[0:0-1718],Transcript_12798
TRINITY_DN11894_c0_g1_i7 len=2601 path=[0:0-197 6:198-332 8:333-2282 10:2283-2408 12:2409-2430 14:2431-2459 16:2460-2465 18:2466-2520 20:2521-2600],Transcript_12799
TRINITY_DN11830_c0_g1_i1 len=1082 path=[0:0-1081],Transcript_12800
TRINITY_DN11833_c0_g1_i1 len=1913 path=[0:0-1912],Transcript_12801
TRINITY_DN11844_c0_g2_i1 len=5140 path=[1:0-5139],Transcript_12802
TRINITY_DN11853_c0_g1_i1 len=1648 path=[0:0-1647],Transcript_12803
TRINITY_DN11848_c0_g1_i3 len=1091 path=[1:0-480 2:481-574 4:575-1090],Transcript_12804
TRINITY_DN11829_c0_g1_i1 len=1113 path=[0:0-1112],Transcript_12805
TRINITY_DN11817_c0_g1_i3 len=1102 path=[0:0-85 1:86-361 2:362-478 3:479-628 4:629-827 6:828-1101],Transcript_12806
TRINITY_DN11871_c0_g1_i1 len=953 path=[0:0-952],Transcript_12807
TRINITY_DN11838_c0_g1_i4 len=1463 path=[0:0-494 2:495-584 3:585-1462],Transcript_12808
TRINITY_DN11883_c0_g1_i1 len=1164 path=[0:0-1163],Transcript_12809
TRINITY_DN11883_c0_g2_i1 len=1337 path=[0:0-1336],Transcript_12810
TRINITY_DN11847_c0_g1_i1 len=724 path=[0:0-508 1:509-510 2:511-723],Transcript_12811
TRINITY_DN11862_c0_g1_i3 len=3200 path=[0:0-2287 1:2288-2419 2:2420-3097 3:3098-3102 4:3103-3199],Transcript_12812
TRINITY_DN11851_c0_g1_i2 len=521 path=[0:0-352 2:353-520],Transcript_12813
TRINITY_DN11851_c0_g2_i1 len=1665 path=[0:0-841 1:842-959 2:960-1664],Transcript_12814
TRINITY_DN11814_c0_g1_i1 len=1341 path=[0:0-1136 2:1137-1138 3:1139-1340],Transcript_12815
TRINITY_DN11839_c0_g1_i1 len=795 path=[0:0-794],Transcript_12816
TRINITY_DN11868_c0_g1_i2 len=8363 path=[0:0-1923 1:1924-6420 2:6421-8362],Transcript_12817
TRINITY_DN11812_c0_g1_i1 len=820 path=[0:0-372 1:373-440 2:441-819],Transcript_12818
TRINITY_DN11808_c0_g1_i1 len=1137 path=[0:0-1136],Transcript_12819
TRINITY_DN11897_c0_g1_i11 len=1365 path=[0:0-202 3:203-241 4:242-285 5:286-298 7:299-319 13:320-413 15:414-414 16:415-433 21:434-446 22:447-529 24:530-555 25:556-575 28:576-599 29:600-631 31:632-639 33:640-676 36:677-738 37:739-850 39:851-965 42:966-1018 44:1019-1036 46:1037-1242 47:1243-1364],Transcript_12820
TRINITY_DN11866_c0_g1_i1 len=1654 path=[0:0-825 1:826-943 2:944-1014 3:1015-1116 4:1117-1653],Transcript_12821
TRINITY_DN11879_c0_g1_i1 len=732 path=[0:0-731],Transcript_12822
TRINITY_DN11855_c0_g1_i1 len=1582 path=[0:0-1581],Transcript_12823
TRINITY_DN11870_c0_g1_i1 len=388 path=[0:0-387],Transcript_12824
TRINITY_DN11870_c0_g2_i1 len=461 path=[0:0-460],Transcript_12825
TRINITY_DN11870_c1_g3_i2 len=553 path=[0:0-270 1:271-429 2:430-552],Transcript_12826
TRINITY_DN11870_c1_g1_i5 len=372 path=[0:0-195 3:196-219 4:220-229 6:230-371],Transcript_12827
TRINITY_DN11870_c2_g1_i1 len=974 path=[0:0-973],Transcript_12828
TRINITY_DN11898_c0_g1_i1 len=1045 path=[0:0-1044],Transcript_12829
TRINITY_DN11876_c0_g1_i1 len=1892 path=[0:0-681 1:682-757 2:758-880 4:881-1891],Transcript_12830
TRINITY_DN11876_c0_g2_i1 len=1125 path=[0:0-1124],Transcript_12831
TRINITY_DN11852_c0_g1_i1 len=1214 path=[0:0-1213],Transcript_12832
TRINITY_DN11873_c0_g1_i4 len=1199 path=[0:0-1198],Transcript_12833
TRINITY_DN11858_c1_g1_i1 len=498 path=[0:0-497],Transcript_12834
TRINITY_DN11858_c0_g1_i1 len=742 path=[0:0-741],Transcript_12835
TRINITY_DN11837_c0_g2_i1 len=1115 path=[0:0-1114],Transcript_12836
TRINITY_DN11832_c0_g1_i1 len=995 path=[0:0-994],Transcript_12837
TRINITY_DN11810_c0_g1_i1 len=2127 path=[0:0-2126],Transcript_12838
TRINITY_DN11823_c2_g2_i2 len=989 path=[0:0-988],Transcript_12839
TRINITY_DN11823_c0_g1_i1 len=936 path=[0:0-935],Transcript_12840
TRINITY_DN11823_c1_g1_i1 len=245 path=[0:0-244],Transcript_12841
TRINITY_DN11823_c2_g1_i2 len=1348 path=[0:0-575 1:576-576 2:577-1347],Transcript_12842
TRINITY_DN11836_c0_g1_i1 len=1705 path=[1:0-161 2:162-320 3:321-416 4:417-591 5:592-786 6:787-1704],Transcript_12843
TRINITY_DN11865_c0_g1_i1 len=1742 path=[0:0-1741],Transcript_12844
TRINITY_DN11887_c0_g2_i1 len=318 path=[0:0-317],Transcript_12845
TRINITY_DN11882_c0_g1_i1 len=806 path=[0:0-805],Transcript_12846
TRINITY_DN11811_c0_g1_i5 len=1162 path=[0:0-393 4:394-1161],Transcript_12847
TRINITY_DN11811_c0_g2_i1 len=1297 path=[0:0-1296],Transcript_12848
TRINITY_DN11864_c0_g4_i1 len=245 path=[0:0-244],Transcript_12849
TRINITY_DN11864_c0_g1_i4 len=1590 path=[0:0-1589],Transcript_12850
TRINITY_DN11864_c0_g2_i1 len=1863 path=[0:0-1862],Transcript_12851
TRINITY_DN11864_c0_g3_i1 len=1821 path=[0:0-1820],Transcript_12852
TRINITY_DN11806_c0_g1_i4 len=497 path=[1:0-496],Transcript_12853
TRINITY_DN11892_c1_g1_i1 len=264 path=[0:0-125 2:126-263],Transcript_12854
TRINITY_DN11892_c0_g1_i4 len=2826 path=[0:0-959 2:960-1598 3:1599-1676 4:1677-2825],Transcript_12855
TRINITY_DN11880_c0_g1_i3 len=2711 path=[0:0-280 3:281-445 4:446-573 6:574-1843 7:1844-2058 9:2059-2689 10:2690-2710],Transcript_12856
TRINITY_DN11834_c0_g1_i4 len=1337 path=[0:0-298 1:299-465 2:466-1336],Transcript_12857
TRINITY_DN11890_c1_g1_i3 len=1853 path=[0:0-528 1:529-608 2:609-1118 3:1119-1478 4:1479-1852],Transcript_12858
TRINITY_DN11890_c0_g1_i1 len=990 path=[0:0-45 2:46-989],Transcript_12859
TRINITY_DN43780_c0_g1_i1 len=515 path=[0:0-514],Transcript_12860
TRINITY_DN43724_c0_g1_i1 len=241 path=[0:0-240],Transcript_12861
TRINITY_DN43711_c0_g1_i1 len=340 path=[0:0-339],Transcript_12862
TRINITY_DN43779_c0_g1_i1 len=262 path=[0:0-261],Transcript_12863
TRINITY_DN43740_c0_g1_i1 len=306 path=[0:0-305],Transcript_12864
TRINITY_DN43764_c0_g1_i1 len=345 path=[0:0-344],Transcript_12865
TRINITY_DN43757_c0_g1_i1 len=958 path=[0:0-957],Transcript_12866
TRINITY_DN43797_c0_g1_i1 len=346 path=[0:0-345],Transcript_12867
TRINITY_DN43768_c0_g1_i1 len=299 path=[0:0-298],Transcript_12868
TRINITY_DN43750_c0_g1_i1 len=742 path=[0:0-741],Transcript_12869
TRINITY_DN43759_c0_g1_i1 len=324 path=[0:0-323],Transcript_12870
TRINITY_DN43739_c0_g1_i1 len=205 path=[0:0-204],Transcript_12871
TRINITY_DN43767_c0_g1_i1 len=827 path=[0:0-826],Transcript_12872
TRINITY_DN43737_c0_g1_i1 len=452 path=[0:0-451],Transcript_12873
TRINITY_DN43765_c0_g1_i1 len=273 path=[0:0-272],Transcript_12874
TRINITY_DN43725_c0_g1_i1 len=463 path=[0:0-462],Transcript_12875
TRINITY_DN43798_c0_g1_i1 len=566 path=[0:0-565],Transcript_12876
TRINITY_DN43709_c0_g1_i1 len=232 path=[0:0-231],Transcript_12877
TRINITY_DN43705_c0_g1_i1 len=485 path=[0:0-484],Transcript_12878
TRINITY_DN43791_c0_g1_i1 len=243 path=[0:0-242],Transcript_12879
TRINITY_DN43735_c0_g1_i1 len=394 path=[0:0-393],Transcript_12880
TRINITY_DN43717_c0_g1_i1 len=665 path=[0:0-664],Transcript_12881
TRINITY_DN43782_c0_g1_i1 len=2025 path=[0:0-2024],Transcript_12882
TRINITY_DN43752_c0_g1_i1 len=987 path=[0:0-986],Transcript_12883
TRINITY_DN43789_c0_g1_i1 len=226 path=[0:0-225],Transcript_12884
TRINITY_DN43781_c0_g1_i1 len=262 path=[0:0-261],Transcript_12885
TRINITY_DN43727_c0_g1_i1 len=225 path=[0:0-224],Transcript_12886
TRINITY_DN43790_c0_g1_i1 len=877 path=[0:0-876],Transcript_12887
TRINITY_DN43778_c0_g1_i1 len=250 path=[0:0-249],Transcript_12888
TRINITY_DN43715_c0_g1_i1 len=635 path=[0:0-634],Transcript_12889
TRINITY_DN43756_c0_g1_i1 len=377 path=[0:0-376],Transcript_12890
TRINITY_DN43729_c0_g1_i1 len=531 path=[0:0-530],Transcript_12891
TRINITY_DN43733_c0_g1_i1 len=766 path=[0:0-765],Transcript_12892
TRINITY_DN43763_c0_g1_i1 len=974 path=[0:0-973],Transcript_12893
TRINITY_DN43743_c0_g1_i1 len=275 path=[0:0-274],Transcript_12894
TRINITY_DN43734_c0_g1_i1 len=240 path=[0:0-239],Transcript_12895
TRINITY_DN43766_c0_g1_i1 len=234 path=[0:0-233],Transcript_12896
TRINITY_DN5711_c0_g1_i1 len=1243 path=[0:0-180 4:181-216 5:217-349 6:350-382 8:383-474 9:475-666 10:667-1242],Transcript_12897
TRINITY_DN5785_c0_g1_i1 len=777 path=[0:0-68 1:69-198 2:199-776],Transcript_12898
TRINITY_DN5769_c0_g1_i1 len=1779 path=[0:0-627 1:628-711 2:712-1778],Transcript_12899
TRINITY_DN5769_c0_g2_i3 len=1582 path=[1:0-317 2:318-408 3:409-777 4:778-1581],Transcript_12900
TRINITY_DN5769_c0_g3_i1 len=1602 path=[0:0-1601],Transcript_12901
TRINITY_DN5727_c0_g1_i2 len=2689 path=[0:0-1985 1:1986-2148 2:2149-2360 3:2361-2440 4:2441-2688],Transcript_12902
TRINITY_DN5707_c0_g1_i1 len=778 path=[0:0-777],Transcript_12903
TRINITY_DN5743_c0_g1_i3 len=1237 path=[0:0-725 1:726-814 2:815-1236],Transcript_12904
TRINITY_DN5747_c0_g1_i1 len=3482 path=[0:0-270 2:271-2746 4:2747-3101 5:3102-3210 6:3211-3481],Transcript_12905
TRINITY_DN5747_c0_g2_i1 len=647 path=[0:0-646],Transcript_12906
TRINITY_DN5730_c0_g1_i1 len=1729 path=[0:0-1728],Transcript_12907
TRINITY_DN5759_c5_g1_i2 len=1375 path=[0:0-533 2:534-1374],Transcript_12908
TRINITY_DN5759_c0_g2_i4 len=1840 path=[0:0-464 2:465-582 4:583-685 5:686-763 6:764-1839],Transcript_12909
TRINITY_DN5759_c3_g1_i2 len=1045 path=[0:0-833 1:834-904 2:905-913 3:914-1044],Transcript_12910
TRINITY_DN5759_c4_g1_i3 len=1491 path=[0:0-896 3:897-960 4:961-965 5:966-1232 6:1233-1490],Transcript_12911
TRINITY_DN5759_c1_g2_i1 len=2332 path=[0:0-2331],Transcript_12912
TRINITY_DN5759_c1_g1_i3 len=1216 path=[0:0-206 2:207-442 3:443-545 4:546-1215],Transcript_12913
TRINITY_DN5759_c2_g1_i5 len=2275 path=[0:0-181 1:182-542 2:543-763 3:764-856 4:857-1831 6:1832-2274],Transcript_12914
TRINITY_DN5759_c6_g1_i1 len=891 path=[0:0-890],Transcript_12915
TRINITY_DN5723_c0_g1_i2 len=1846 path=[0:0-422 1:423-512 2:513-1845],Transcript_12916
TRINITY_DN5745_c0_g1_i1 len=1274 path=[1:0-430 2:431-1273],Transcript_12917
TRINITY_DN5706_c0_g1_i1 len=1548 path=[0:0-1127 2:1128-1547],Transcript_12918
TRINITY_DN5719_c1_g1_i1 len=404 path=[1:0-82 2:83-164 4:165-187 5:188-256 6:257-288 7:289-345 9:346-356 11:357-403],Transcript_12919
TRINITY_DN5719_c0_g1_i2 len=423 path=[0:0-115 2:116-139 5:140-184 6:185-218 8:219-221 12:222-252 13:253-345 14:346-422],Transcript_12920
TRINITY_DN5715_c0_g1_i1 len=1352 path=[0:0-1198 1:1199-1351],Transcript_12921
TRINITY_DN5715_c0_g3_i1 len=621 path=[0:0-620],Transcript_12922
TRINITY_DN5718_c0_g1_i1 len=3017 path=[0:0-3016],Transcript_12923
TRINITY_DN5718_c0_g2_i1 len=2426 path=[0:0-2425],Transcript_12924
TRINITY_DN5775_c0_g1_i2 len=2635 path=[0:0-455 1:456-535 2:536-2634],Transcript_12925
TRINITY_DN5778_c0_g1_i2 len=2913 path=[0:0-1004 1:1005-1122 2:1123-2110 4:2111-2912],Transcript_12926
TRINITY_DN5754_c0_g1_i6 len=863 path=[1:0-580 3:581-658 4:659-662 5:663-673 6:674-675 7:676-679 8:680-685 9:686-711 10:712-862],Transcript_12927
TRINITY_DN5703_c0_g1_i1 len=1009 path=[1:0-447 2:448-523 3:524-670 4:671-1008],Transcript_12928
TRINITY_DN5708_c0_g1_i1 len=1598 path=[0:0-808 1:809-924 2:925-1012 3:1013-1104 4:1105-1597],Transcript_12929
TRINITY_DN5702_c0_g1_i2 len=969 path=[0:0-299 1:300-415 2:416-968],Transcript_12930
TRINITY_DN5704_c0_g1_i1 len=1045 path=[0:0-269 1:270-366 2:367-1044],Transcript_12931
TRINITY_DN5771_c0_g1_i2 len=2031 path=[0:0-199 1:200-268 2:269-566 3:567-806 4:807-2030],Transcript_12932
TRINITY_DN5794_c2_g1_i1 len=1648 path=[0:0-1647],Transcript_12933
TRINITY_DN5794_c0_g1_i10 len=3566 path=[1:0-530 3:531-539 4:540-548 5:549-620 6:621-1495 8:1496-3565],Transcript_12934
TRINITY_DN5794_c0_g2_i1 len=1623 path=[0:0-1622],Transcript_12935
TRINITY_DN5794_c0_g3_i1 len=3532 path=[0:0-3531],Transcript_12936
TRINITY_DN5780_c0_g5_i1 len=2953 path=[0:0-2952],Transcript_12937
TRINITY_DN5780_c0_g2_i4 len=1559 path=[0:0-233 2:234-398 3:399-491 4:492-652 5:653-902 6:903-1466 7:1467-1558],Transcript_12938
TRINITY_DN5780_c0_g3_i6 len=2686 path=[0:0-1246 3:1247-1404 5:1405-1628 6:1629-2057 7:2058-2150 8:2151-2251 9:2252-2360 10:2361-2685],Transcript_12939
TRINITY_DN5750_c0_g1_i1 len=2590 path=[0:0-336 1:337-412 2:413-2589],Transcript_12940
TRINITY_DN5700_c0_g1_i1 len=2092 path=[0:0-1283 1:1284-1369 2:1370-1564 3:1565-1650 4:1651-2091],Transcript_12941
TRINITY_DN5714_c0_g1_i2 len=978 path=[0:0-334 1:335-418 2:419-977],Transcript_12942
TRINITY_DN5772_c1_g1_i1 len=225 path=[0:0-224],Transcript_12943
TRINITY_DN5772_c0_g1_i1 len=1245 path=[0:0-629 1:630-740 2:741-967 3:968-1193 4:1194-1244],Transcript_12944
TRINITY_DN5735_c0_g1_i4 len=525 path=[0:0-524],Transcript_12945
TRINITY_DN5797_c0_g1_i1 len=741 path=[0:0-498 1:499-571 2:572-740],Transcript_12946
TRINITY_DN5776_c0_g1_i1 len=611 path=[1:0-444 3:445-610],Transcript_12947
TRINITY_DN5738_c1_g1_i1 len=566 path=[0:0-565],Transcript_12948
TRINITY_DN5738_c0_g1_i1 len=2819 path=[0:0-819 1:820-929 2:930-2818],Transcript_12949
TRINITY_DN5738_c0_g2_i1 len=2185 path=[0:0-2184],Transcript_12950
TRINITY_DN5764_c0_g1_i3 len=1566 path=[0:0-901 1:902-1018 2:1019-1565],Transcript_12951
TRINITY_DN5724_c0_g1_i1 len=1565 path=[0:0-1564],Transcript_12952
TRINITY_DN5721_c0_g1_i1 len=2325 path=[0:0-2324],Transcript_12953
TRINITY_DN5770_c0_g1_i1 len=1189 path=[0:0-1188],Transcript_12954
TRINITY_DN5773_c1_g2_i1 len=373 path=[0:0-372],Transcript_12955
TRINITY_DN5773_c1_g1_i3 len=1183 path=[0:0-626 1:627-752 2:753-964 4:965-1182],Transcript_12956
TRINITY_DN5773_c2_g1_i1 len=379 path=[0:0-378],Transcript_12957
TRINITY_DN5773_c0_g1_i8 len=1958 path=[0:0-1146 1:1147-1401 3:1402-1483 4:1484-1957],Transcript_12958
TRINITY_DN5716_c0_g1_i2 len=785 path=[0:0-150 1:151-235 2:236-784],Transcript_12959
TRINITY_DN5713_c1_g1_i2 len=532 path=[0:0-369 2:370-531],Transcript_12960
TRINITY_DN5713_c0_g1_i1 len=1245 path=[0:0-1244],Transcript_12961
TRINITY_DN5713_c0_g2_i6 len=965 path=[0:0-296 3:297-392 4:393-396 5:397-705 6:706-964],Transcript_12962
TRINITY_DN5741_c0_g1_i1 len=662 path=[0:0-661],Transcript_12963
TRINITY_DN5720_c0_g1_i4 len=1240 path=[0:0-866 2:867-867 4:868-1239],Transcript_12964
TRINITY_DN5746_c1_g2_i1 len=642 path=[0:0-641],Transcript_12965
TRINITY_DN5746_c1_g1_i4 len=2349 path=[0:0-1358 1:1359-1457 2:1458-2348],Transcript_12966
TRINITY_DN5746_c2_g1_i2 len=1239 path=[0:0-1238],Transcript_12967
TRINITY_DN5746_c0_g2_i5 len=7501 path=[0:0-3163 1:3164-3212 3:3213-7500],Transcript_12968
TRINITY_DN5729_c0_g1_i2 len=1706 path=[0:0-555 1:556-806 2:807-1705],Transcript_12969
TRINITY_DN5761_c0_g1_i3 len=1912 path=[0:0-291 1:292-381 2:382-493 3:494-576 4:577-1025 6:1026-1695 8:1696-1911],Transcript_12970
TRINITY_DN5799_c0_g1_i1 len=3137 path=[0:0-525 1:526-601 2:602-3136],Transcript_12971
TRINITY_DN5799_c0_g2_i1 len=3466 path=[0:0-3465],Transcript_12972
TRINITY_DN5737_c2_g1_i1 len=884 path=[0:0-883],Transcript_12973
TRINITY_DN5722_c0_g1_i1 len=1592 path=[0:0-1591],Transcript_12974
TRINITY_DN5774_c0_g1_i1 len=1306 path=[0:0-87 1:88-382 2:383-449 3:450-1305],Transcript_12975
TRINITY_DN5793_c0_g1_i2 len=1637 path=[1:0-389 2:390-561 3:562-896 4:897-978 5:979-1636],Transcript_12976
TRINITY_DN5784_c0_g2_i1 len=418 path=[0:0-417],Transcript_12977
TRINITY_DN5752_c0_g1_i1 len=909 path=[0:0-420 1:421-614 2:615-908],Transcript_12978
TRINITY_DN5726_c0_g1_i2 len=1411 path=[0:0-472 3:473-615 4:616-692 5:693-891 6:892-1410],Transcript_12979
TRINITY_DN5787_c0_g1_i1 len=1059 path=[0:0-356 2:357-385 4:386-1058],Transcript_12980
TRINITY_DN5782_c0_g1_i3 len=1781 path=[0:0-761 1:762-845 2:846-1188 3:1189-1320 5:1321-1397 6:1398-1472 8:1473-1780],Transcript_12981
TRINITY_DN5789_c0_g1_i5 len=3023 path=[1:0-598 2:599-2081 3:2082-2203 4:2204-2394 6:2395-2621 7:2622-2677 8:2678-3022],Transcript_12982
TRINITY_DN5789_c0_g2_i1 len=2053 path=[0:0-844 2:845-2052],Transcript_12983
TRINITY_DN5751_c0_g1_i4 len=1007 path=[0:0-560 1:561-671 2:672-738 3:739-803 4:804-1006],Transcript_12984
TRINITY_DN5712_c0_g1_i4 len=2148 path=[0:0-287 3:288-596 4:597-599 6:600-1052 8:1053-1244 10:1245-1629 11:1630-1787 12:1788-2147],Transcript_12985
TRINITY_DN5712_c0_g2_i1 len=1950 path=[0:0-795 2:796-1949],Transcript_12986
TRINITY_DN5731_c0_g1_i7 len=1253 path=[0:0-373 2:374-485 3:486-613 4:614-652 5:653-979 6:980-1016 7:1017-1063 9:1064-1106 10:1107-1252],Transcript_12987
TRINITY_DN5763_c1_g1_i1 len=486 path=[0:0-485],Transcript_12988
TRINITY_DN5763_c0_g1_i5 len=822 path=[0:0-523 2:524-593 3:594-821],Transcript_12989
TRINITY_DN5792_c0_g1_i4 len=1283 path=[0:0-197 1:198-400 2:401-481 3:482-584 4:585-1282],Transcript_12990
TRINITY_DN5758_c0_g1_i1 len=904 path=[0:0-493 1:494-584 2:585-903],Transcript_12991
TRINITY_DN5798_c0_g2_i1 len=1125 path=[0:0-1124],Transcript_12992
TRINITY_DN5725_c0_g1_i1 len=1918 path=[0:0-1917],Transcript_12993
TRINITY_DN5779_c0_g4_i1 len=1108 path=[0:0-659 1:660-859 2:860-1107],Transcript_12994
TRINITY_DN5779_c0_g2_i1 len=312 path=[0:0-311],Transcript_12995
TRINITY_DN5779_c1_g2_i1 len=1127 path=[1:0-363 3:364-366 5:367-482 6:483-500 7:501-1126],Transcript_12996
TRINITY_DN5779_c1_g1_i1 len=412 path=[0:0-411],Transcript_12997
TRINITY_DN5709_c0_g1_i3 len=2722 path=[0:0-378 1:379-469 2:470-714 3:715-772 4:773-2721],Transcript_12998
TRINITY_DN5795_c0_g1_i3 len=2877 path=[0:0-766 2:767-1110 4:1111-2876],Transcript_12999
TRINITY_DN5791_c0_g1_i3 len=3600 path=[0:0-432 1:433-523 2:524-3078 3:3079-3169 4:3170-3599],Transcript_13000
TRINITY_DN5734_c0_g1_i2 len=1429 path=[0:0-252 1:253-432 2:433-743 3:744-865 4:866-1428],Transcript_13001
TRINITY_DN5790_c0_g4_i2 len=3805 path=[0:0-3804],Transcript_13002
TRINITY_DN5790_c0_g5_i1 len=201 path=[0:0-200],Transcript_13003
TRINITY_DN5790_c5_g1_i1 len=1395 path=[0:0-1394],Transcript_13004
TRINITY_DN5790_c0_g1_i1 len=670 path=[0:0-669],Transcript_13005
TRINITY_DN5790_c0_g2_i1 len=1986 path=[0:0-1985],Transcript_13006
TRINITY_DN5790_c0_g3_i1 len=322 path=[0:0-321],Transcript_13007
TRINITY_DN5790_c4_g1_i4 len=1771 path=[0:0-1022 2:1023-1770],Transcript_13008
TRINITY_DN5790_c3_g2_i2 len=725 path=[0:0-398 1:399-492 2:493-724],Transcript_13009
TRINITY_DN5790_c1_g1_i4 len=3680 path=[1:0-499 2:500-633 3:634-823 5:824-1920 6:1921-1929 7:1930-3679],Transcript_13010
TRINITY_DN5790_c2_g1_i2 len=1630 path=[0:0-1629],Transcript_13011
TRINITY_DN5768_c0_g1_i1 len=1854 path=[0:0-1170 1:1171-1241 2:1242-1853],Transcript_13012
TRINITY_DN5748_c0_g1_i1 len=576 path=[0:0-575],Transcript_13013
TRINITY_DN5765_c0_g1_i1 len=449 path=[0:0-448],Transcript_13014
TRINITY_DN5710_c0_g1_i8 len=772 path=[7:0-405 8:406-448 9:449-450 10:451-529 14:530-771],Transcript_13015
TRINITY_DN5728_c0_g1_i4 len=1753 path=[0:0-1422 1:1423-1491 2:1492-1752],Transcript_13016
TRINITY_DN5736_c0_g1_i5 len=2530 path=[1:0-840 2:841-915 3:916-1480 4:1481-2406 5:2407-2505 7:2506-2529],Transcript_13017
TRINITY_DN5736_c0_g2_i1 len=891 path=[0:0-890],Transcript_13018
TRINITY_DN5739_c0_g1_i2 len=1400 path=[0:0-686 1:687-850 2:851-1399],Transcript_13019
TRINITY_DN5781_c0_g1_i1 len=2077 path=[0:0-2076],Transcript_13020
TRINITY_DN5705_c0_g1_i6 len=1443 path=[0:0-513 1:514-599 2:600-717 3:718-814 4:815-872 5:873-1022 6:1023-1442],Transcript_13021
TRINITY_DN5701_c0_g1_i5 len=2499 path=[0:0-1724 1:1725-1977 3:1978-2066 4:2067-2498],Transcript_13022
TRINITY_DN5788_c1_g1_i2 len=1426 path=[0:0-286 1:287-381 2:382-423 3:424-511 4:512-1425],Transcript_13023
TRINITY_DN45272_c0_g1_i1 len=3008 path=[0:0-3007],Transcript_13024
TRINITY_DN45240_c0_g1_i1 len=1180 path=[0:0-1179],Transcript_13025
TRINITY_DN45276_c0_g1_i1 len=2329 path=[0:0-2328],Transcript_13026
TRINITY_DN45283_c0_g1_i1 len=822 path=[0:0-821],Transcript_13027
TRINITY_DN45281_c0_g1_i1 len=1536 path=[0:0-1535],Transcript_13028
TRINITY_DN45201_c0_g1_i1 len=843 path=[0:0-842],Transcript_13029
TRINITY_DN45261_c0_g1_i1 len=1691 path=[0:0-1690],Transcript_13030
TRINITY_DN45282_c0_g1_i1 len=250 path=[0:0-249],Transcript_13031
TRINITY_DN45259_c0_g1_i1 len=643 path=[0:0-642],Transcript_13032
TRINITY_DN45267_c0_g1_i1 len=363 path=[0:0-362],Transcript_13033
TRINITY_DN45295_c0_g1_i1 len=2028 path=[0:0-2027],Transcript_13034
TRINITY_DN45230_c0_g1_i1 len=1346 path=[0:0-1345],Transcript_13035
TRINITY_DN45204_c0_g1_i1 len=2280 path=[0:0-1117 1:1118-1162 3:1163-2279],Transcript_13036
TRINITY_DN45298_c0_g1_i1 len=214 path=[0:0-213],Transcript_13037
TRINITY_DN45217_c0_g1_i1 len=1025 path=[0:0-1024],Transcript_13038
TRINITY_DN45212_c0_g1_i1 len=1204 path=[0:0-1203],Transcript_13039
TRINITY_DN45221_c0_g1_i1 len=1767 path=[0:0-1766],Transcript_13040
TRINITY_DN45208_c0_g1_i1 len=2048 path=[0:0-2047],Transcript_13041
TRINITY_DN45254_c0_g1_i1 len=894 path=[0:0-893],Transcript_13042
TRINITY_DN45257_c0_g1_i1 len=252 path=[0:0-251],Transcript_13043
TRINITY_DN45284_c0_g1_i1 len=419 path=[0:0-418],Transcript_13044
TRINITY_DN45200_c0_g1_i1 len=340 path=[0:0-339],Transcript_13045
TRINITY_DN45252_c0_g1_i1 len=397 path=[0:0-396],Transcript_13046
TRINITY_DN45225_c0_g1_i1 len=676 path=[0:0-675],Transcript_13047
